host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_is_superhost
3955041,Petra & Pepijn,2012-10-23,1,1,f
18383699,Eelko,2014-07-19,0.71,1,f
15369795,Danielle,2014-05-11,0.5,1,f
15225794,Daniel Christian,2014-05-07,0.83,0.8,f
35446788,Jasmijn,2015-06-10,1,1,f
6299892,Kim,2013-05-09,0.6,1,f
7124463,Rosalie,2013-06-26,0.91,0.6,f
41920155,Vaida,2015-08-19,0.92,0.86,f
7816755,Sabine,2013-07-30,0.8,1,f
5087494,Charlotte,2013-02-14,0.82,0.9,f
17234582,Maarten,2014-06-25,0.93,0.98,f
11334498,Bastiaan,2014-01-15,0.88,0.94,f
2297280,Timothy,2012-05-05,0.8,1,f
18636967,Maarten,2014-07-22,0.92,0.67,f
400896,Edwin + Karin,2011-02-20,0.8,0.92,f
15800792,Albertine,2014-05-21,0.9,0.85,f
6366282,Fleur,2013-05-13,0.85,1,f
19053525,Sabine,2014-07-28,1,1,f
3267693,Santiago & Tony,2012-08-15,0.85,1,f
10867286,Fedde,2013-12-28,0.9,0.3,f
949874,Maarten,2011-08-10,0.9,1,t
11695804,Kathleen,2014-01-27,0.79,1,f
6999042,Douwe&Niki,2013-06-19,1,1,f
7034712,Philippine,2013-06-21,1,1,f
20572725,Paul,2014-08-26,1,1,f
5971248,Noortje,2013-04-17,1,1,f
15215514,Leon,2014-05-07,1,0.5,f
7695197,Ewout,2013-07-24,0.88,0.67,f
38740309,Maryse,2015-07-17,1,1,f
33280636,Raisa,2015-05-13,1,1,f
14440577,Alex,2014-04-18,,,f
6507475,Patrick,2013-05-21,1,1,t
19575248,Adriaan,2015-04-07,1,0.85,f
25544723,David,2015-01-03,1,1,f
6207685,Roos,2013-05-03,1,1,f
2495179,Lisa,2012-05-29,0.8,0.71,f
3539652,Jos,2012-09-11,1,1,f
2991842,Tania,2012-07-19,1,1,f
14463180,Maurits,2014-04-19,1,1,f
6999042,Douwe&Niki,2013-06-19,1,1,f
18707216,Sara,2014-07-23,1,0.45,f
24331404,Ljubica,2014-11-30,1,1,t
229241,Dirk,2010-09-09,1,0.93,f
3756843,Duke,2012-10-04,1,1,f
10254359,Koen,2013-11-25,0.6,0.8,f
2963123,Juul,2012-07-17,0.97,0.92,f
9554404,Roel,2013-10-21,1,0.5,f
32648447,Serah,2015-05-05,,,f
6748652,Johannes,2013-06-05,1,,f
1325697,Elizabeth,2011-10-23,0.9,0.8,t
10154967,Rouming,2013-11-20,0.92,0.93,f
8210972,Frank,2013-08-17,1,1,f
10689469,Tatjana,2013-12-18,0.8,1,f
9136823,Maike,2013-09-30,0.9,1,f
3556197,Maarten,2012-09-13,1,0,f
3997123,Minne,2012-10-28,1,1,f
3721901,Ren And Wendy,2012-10-01,1,0.97,t
32761651,Daniela,2015-05-06,1,1,t
17095615,Jurjen,2014-06-22,0.8,,t
666321,Daniel,2011-06-05,1,1,f
8543234,Priscilla,2013-08-31,0.58,1,f
6696780,Joni,2013-06-02,1,1,f
4592706,Joris,2013-01-05,1,0.86,f
10983678,Pablo,2014-01-03,0.94,0.56,f
7458794,Thomas,2013-07-13,1,1,f
19999151,Monique,2014-08-14,1,0.71,t
8428116,Annemiek,2013-08-26,1,1,f
25995266,Gerard,2015-01-12,0.9,1,f
7126883,Richard,2013-06-26,0.89,0,f
5405543,Cassandra,2013-03-10,1,1,f
6448475,Anneke,2013-05-18,,,f
21776912,Jurriaan,2014-09-25,0.4,0.74,f
40848145,Scott,2015-08-08,1,1,f
37019270,Mitchel,2015-06-29,0.91,0.93,f
20898353,Astrid,2014-09-03,0.4,1,f
19573035,Wibrand,2014-08-06,1,0.72,f
4459863,Bart,2012-12-21,1,1,f
2906390,Rick,2012-07-11,1,1,f
21637233,(email hidden),2014-09-22,1,1,f
39439497,Robert-Jan,2015-07-24,0.89,1,f
24105409,Monique,2014-11-24,,,f
26990041,Monique,2015-01-31,1,1,f
2793293,Katja,2012-07-01,1,1,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
24074823,Lucas,2014-11-23,1,1,f
8296030,Pauline,2013-08-21,0.9,0.67,f
9497470,Awa,2013-10-18,,,f
5062046,Leontine,2013-02-12,,,f
8705314,Huub,2013-09-08,1,1,f
1658181,Nygel,2012-01-26,0.19,1,f
31738286,Bart & Maja,2015-04-22,,,f
22872749,Michael,2014-10-23,1,1,f
2059655,Maud,2012-04-03,1,1,f
13251049,Mandy,2014-03-18,1,0.91,f
8543234,Priscilla,2013-08-31,0.58,1,f
33255242,Yvonne,2015-05-13,1,1,f
33543583,Rutger & Mariella,2015-05-17,1,1,f
6673715,Valeria,2013-05-31,0.87,1,f
8183346,Anouk,2013-08-15,,,f
3970623,Patrick,2012-10-25,0.73,0.38,f
6785196,Femke,2013-06-07,0.89,0.9,f
35394491,Bob,2015-06-09,0.7,1,f
6604582,Wim,2013-05-27,0.8,1,f
8543234,Priscilla,2013-08-31,0.58,1,f
1658181,Nygel,2012-01-26,0.19,1,f
1589656,Flavia,2012-01-10,0.91,0.88,f
1232843,Harm,2011-10-01,1,1,f
4068501,Lars,2012-11-05,0.9,0.67,f
11730229,Ingrid,2014-01-28,1,1,f
10871312,Paul,2013-12-28,1,1,f
17991459,Quincy,2014-07-12,1,0.63,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
1376907,Mijef,2011-11-06,0.9,1,f
1990477,Repke,2012-03-22,,,f
41527131,Sven,2015-08-15,1,1,f
37770152,Bart,2015-07-07,1,1,f
17030530,Olguita,2014-06-20,0.9,1,f
14688389,Lorenzo,2014-04-24,0.7,1,f
30118557,Rowan,2015-03-27,1,1,f
2460631,Lardy,2012-05-25,,,f
7080977,Margot,2013-06-24,,,f
935723,Hans & Floor,2011-08-07,0.97,0.92,f
400896,Edwin + Karin,2011-02-20,0.8,0.92,f
20900536,Willemien,2014-09-03,1,1,f
329249,Emmett,2010-12-28,1,1,f
21951747,Joris,2014-09-30,1,1,f
32947001,Robin,2015-05-09,1,1,f
2858564,Oren,2012-07-07,0.9,1,f
9947582,Nicoline,2013-11-11,1,0,f
9171269,Michelle,2013-10-01,0.8,1,f
9498788,Thomas,2013-10-18,1,0.57,f
3971851,Bettina,2012-10-25,1,0.71,f
28326999,Thom En Sacha,2015-02-25,1,1,f
10189151,Marike,2013-11-22,0.67,1,f
17468845,Ellen,2014-06-30,1,0.86,f
8543234,Priscilla,2013-08-31,0.58,1,f
30691091,Kirsten,2015-04-06,1,,f
3278380,Erwin,2012-08-16,1,0.82,f
10026672,Anouschka,2013-11-15,1,0.9,f
3157950,Annoek,2012-08-04,0.78,0.5,t
935723,Hans & Floor,2011-08-07,0.97,0.92,f
3971766,Geert,2012-10-25,0.93,0.46,t
30403521,Esther,2015-04-01,1,0.5,f
6918150,Seada,2013-06-14,1,,f
6804135,Lucas,2013-06-08,1,1,f
5769626,Anker,2013-04-04,0.74,0.66,f
7481544,Elze,2013-07-14,1,0.86,f
12227060,Sander,2014-02-14,1,1,f
24437543,Madelon,2014-12-03,0.9,0.83,f
16143173,Marieke,2014-05-29,1,0.75,t
7361471,Joost,2013-07-08,0.8,1,f
12981929,Hanne,2014-03-10,1,1,f
3232242,Ingmar & Danil,2012-08-12,1,1,f
229241,Dirk,2010-09-09,1,0.93,f
5524871,Agnieszka,2013-03-19,1,0.38,t
4215174,Hinde,2012-11-22,0.6,0.5,f
1970878,Saswitha,2012-03-19,1,0,f
17198438,Mark,2014-06-24,1,0.8,f
8543234,Priscilla,2013-08-31,0.58,1,f
4663170,Brenda,2013-01-11,0.9,0.4,f
3275508,Nienke,2012-08-16,0.81,0.85,f
33097247,Christine,2015-05-11,1,0.83,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
21080517,Anne-Marie,2014-09-08,,,f
28912334,Fransy,2015-03-07,0.67,0.8,f
8943047,Michalis,2013-09-19,0.5,0.92,f
39137655,Vincent,2015-07-21,1,1,f
4988122,Philip,2013-02-06,1,0.83,t
8872201,Nico,2013-09-16,1,1,f
3927515,Loeki,2012-10-20,,,f
960786,Lucy,2011-08-12,1,0.58,f
27530076,Daan,2015-02-10,0.8,1,t
21166813,Esther,2014-09-10,0.81,1,f
12627558,Thomas,2014-02-27,1,0.53,t
5953073,Marloes,2013-04-16,1,1,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
21348537,Franka,2014-09-15,0.5,1,f
1313610,Jon,2011-10-19,1,1,f
35372110,Wander,2015-06-09,1,1,f
8261153,Jose,2013-08-19,1,1,t
19028763,Sander,2014-07-28,0.75,1,f
4516771,Jelle,2012-12-28,1,1,f
33545979,Sabine,2015-05-17,,,f
1794617,Manu,2012-02-22,1,0.33,f
2798173,Petra,2012-07-01,,,f
30118557,Rowan,2015-03-27,1,1,f
22670256,Lauretta,2014-10-18,0.75,1,f
2646706,Jan,2012-06-15,0.98,0.98,f
35780464,Herman,2015-06-14,1,1,f
3425861,Marloes,2012-08-30,0.71,0.83,f
32134447,Alexander,2015-04-28,1,0.5,f
2646706,Jan,2012-06-15,0.98,0.98,f
18402439,Rolf,2014-07-19,1,1,f
8462819,Ellis,2013-08-27,0.9,0.67,f
5817252,Virginia,2013-04-07,0.4,1,f
2932713,Eveline,2012-07-14,0.93,0.7,f
8543234,Priscilla,2013-08-31,0.58,1,f
3590218,Jitske,2012-09-17,1,1,f
10990453,Justus,2014-01-03,0.9,0.74,f
21629143,Christa,2014-09-22,,,f
3960806,Mette,2012-10-24,0.4,1,f
14440577,Alex,2014-04-18,,,f
17058277,Jonathan & Monika,2014-06-21,,,f
7618369,Serena,2013-07-21,0.6,0.83,f
6564574,Marieke,2013-05-25,1,0.26,f
15777620,Klara,2014-05-20,0.83,1,f
2570850,Lieke,2012-06-07,1,1,f
1454274,Bruno,2011-11-29,1,0.83,f
11618462,Hanneke,2014-01-25,,,f
39013788,Bram,2015-07-20,1,1,f
34523540,Jan,2015-05-29,0.33,,f
3457404,Madalina,2012-09-03,0.9,0.8,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
6527446,Bas,2013-05-22,0.71,0.96,f
14086945,Elli,2014-04-09,1,0.67,f
8297616,Menno,2013-08-21,1,0.73,f
2551509,Sem,2012-06-05,0.95,0.94,f
8543234,Priscilla,2013-08-31,0.58,1,f
8329545,Susan,2013-08-22,0.54,0.47,f
7922792,Jurjen,2013-08-04,,,f
6552616,Ralph,2013-05-24,,,f
6102608,Lacika,2013-04-26,1,1,f
19321060,Marlies,2014-08-02,,1,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
6250938,Doruk,2013-05-06,0.5,1,f
806989,Blair,2011-07-11,1,0.69,f
1292888,Maurice,2011-10-15,1,0.6,f
9949036,Joris,2013-11-11,0.8,0,f
41120827,Justine,2015-08-11,1,1,f
10039206,Roelof,2013-11-15,1,1,f
8674617,Manon,2013-09-06,0.56,0.94,f
25127376,Nathalie,2014-12-23,1,0.92,f
3913240,Reinout,2012-10-18,1,1,f
14538997,Anne Marie,2014-04-21,0.81,0.84,f
4173674,Jaap,2012-11-17,0.8,1,f
6106494,Bob,2013-04-26,1,0.8,t
517215,Beheer Mijn Huis,2011-04-18,1,0.95,f
4533021,Sepp,2012-12-30,1,1,f
3975477,"Robert, Anna And Milan",2012-10-25,1,0.83,t
841065,Johan,2011-07-19,1,,f
8543234,Priscilla,2013-08-31,0.58,1,f
1460429,Bob,2011-12-01,,,f
2815910,Yaz,2012-07-03,1,0.88,f
18962812,Michiel,2014-07-27,,,f
29746250,Regilio,2015-03-21,1,1,f
32397372,Ruben,2015-05-02,0.9,0.5,f
2298556,Rick,2012-05-05,1,1,f
32951210,Fredrick,2015-05-09,1,0.71,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
7607089,Miriam,2013-07-20,1,1,f
3721901,Ren And Wendy,2012-10-01,1,0.97,t
36505417,Josje,2015-06-23,1,1,f
8949247,Steven,2013-09-20,,,f
1359728,Dennis Verheijen,2011-11-01,1,0.92,t
32214355,Ruben,2015-04-29,1,,f
1829492,Fred,2012-02-29,0.91,0.91,f
2975937,Adriaan,2012-07-18,1,1,f
7369952,Janneke,2013-07-09,1,0.86,f
8543234,Priscilla,2013-08-31,0.58,1,f
7358924,Saskia,2013-07-08,1,0.64,f
1573725,Angella,2012-01-06,1,1,f
10142634,Suzan,2013-11-20,1,0.86,f
6196100,Victoria,2013-05-02,0.9,0.7,f
2071432,Tamas,2012-04-04,1,1,f
8543234,Priscilla,2013-08-31,0.58,1,f
5441845,Roger,2013-03-13,1,1,f
17189925,Caspar,2014-06-24,0.95,0.78,f
2894053,Robert & Lorrayne,2012-07-10,1,0.8,f
14788159,Vincent & Tessie,2014-04-27,1,,f
31223018,Bob,2015-04-14,1,1,f
19136139,Paschalis,2014-07-29,0.98,0.41,f
930002,Joost,2011-08-06,1,0.8,f
790547,Bart,2011-07-07,1,0.78,f
5566409,Liane,2013-03-21,,1,f
12600964,Marc,2014-02-26,0.94,0.5,f
4032482,Birgit,2012-11-01,1,0,f
1895643,Annebet,2012-03-10,0.79,0.38,f
1573311,Elise,2012-01-06,1,,f
9489340,Johanneke,2013-10-17,1,1,f
3097480,Jeroen,2012-07-30,1,1,f
2949791,Jacob,2012-07-16,1,1,t
39696069,Jesse,2015-07-27,1,1,f
14925699,Angelika,2014-04-30,1,1,f
21050848,Ana,2014-09-07,1,1,f
1337152,Pilou,2011-10-26,1,1,f
15197662,Jeroen,2014-05-06,1,1,f
5951949,Henry,2013-04-16,1,1,f
7760238,Hanne,2013-07-27,1,1,f
5087494,Charlotte,2013-02-14,0.82,0.9,f
4714631,Birgit,2013-01-15,,,f
19486655,Sjoerd,2014-08-05,0.97,0.73,f
14574533,Hotel Not Hotel,2014-04-22,1,0.19,f
843138,Sandra,2011-07-20,0.9,0.8,f
424469,Nathalie,2011-03-05,0.5,1,f
7925844,Herman,2013-08-04,1,0.75,f
10050150,Martijn,2013-11-16,1,0.55,f
2352274,Alexander,2012-05-12,1,1,f
21795963,Caroline,2014-09-26,1,1,f
8953423,Floris & Alicja,2013-09-20,,,f
29157007,Eline,2015-03-11,1,0.71,f
31228569,Kas,2015-04-14,0.97,0.9,f
5488484,Guido&Jasmine,2013-03-16,1,0.44,f
1464510,Michiel,2011-12-02,0.96,0.99,f
7981040,Mel,2013-08-06,1,0.43,f
6293572,Elisabeth,2013-05-08,0.5,0.73,f
5630387,Christy Hoefnagels,2013-03-26,1,0.88,f
4953243,Daniela,2013-02-03,0.76,1,f
5020505,Michle,2013-02-09,0.89,0.91,f
10164346,Roos,2013-11-21,1,1,f
2903004,Martijn,2012-07-11,1,1,f
6740263,Splynter,2013-06-04,0.96,1,f
808128,Martin,2011-07-12,1,0.88,f
35568966,Hilbrand,2015-06-11,1,1,f
8348795,Michiel,2013-08-23,1,1,f
42725,Marco,2009-10-01,1,0.63,f
21129080,Sanj,2014-09-09,0.9,1,f
3482035,Alex,2012-09-05,1,1,f
5755515,Barak,2013-04-03,0.96,1,f
4925905,Jasper,2013-02-01,1,1,f
2237115,Clarissa,2012-04-27,0.8,0.95,f
21040569,Julia,2014-09-07,1,1,f
2023616,Jonne And Rene,2012-03-28,1,0.25,f
28201757,Carlijn,2015-02-23,0.8,0.86,f
8023305,Frederik-Jan,2013-08-08,0.9,0.83,f
22925715,Elize,2014-10-24,1,,f
2807996,Patrick,2012-07-02,,,f
23692796,Pascha,2014-11-13,0.94,1,f
6947861,Johanneke,2013-06-16,1,0.67,f
37729991,Miloud,2015-07-06,0.68,1,f
21432271,Annemieke,2014-09-17,1,0.88,f
12979324,Romee,2014-03-10,0.83,0.71,f
14360575,Josephine,2014-04-16,1,1,f
6630741,Marie-Sophie,2013-05-29,0.88,0.71,t
3981723,Tessa,2012-10-26,,,f
5859206,Kirsty,2013-04-10,1,0.7,f
38689515,Josephine,2015-07-16,0.96,0.94,f
12141439,Lobke,2014-02-11,0.9,1,f
14574533,Hotel Not Hotel,2014-04-22,1,0.19,f
14574533,Hotel Not Hotel,2014-04-22,1,0.19,f
1255649,Astrid,2011-10-06,0.89,1,t
23514349,Veni,2014-11-09,0.92,0.94,f
36601170,Anita,2015-06-24,1,0.88,f
14574533,Hotel Not Hotel,2014-04-22,1,0.19,f
42480079,Eva,2015-08-25,1,1,f
3167811,Auke,2012-08-05,0.61,0.95,f
3315894,Willie,2012-08-20,0.9,0.77,f
5476779,Janine,2013-03-15,0.78,1,f
7184919,Eppo & Lisette,2013-06-29,1,1,f
14574533,Hotel Not Hotel,2014-04-22,1,0.19,f
1347048,Family Of 5,2011-10-28,1,0.97,t
15685860,Sjam,2014-05-18,1,0.67,f
14574533,Hotel Not Hotel,2014-04-22,1,0.19,f
6535544,H.T.,2013-05-23,0.75,0.77,f
1464510,Michiel,2011-12-02,0.96,0.99,f
26891647,Pieter,2015-01-29,1,0.96,f
9591432,Malou,2013-10-23,1,1,f
329249,Emmett,2010-12-28,1,1,f
39696849,Tobias & Rosanne,2015-07-27,0.85,1,f
5980683,Lieke,2013-04-18,0.9,0.75,f
6449836,Tamara,2013-05-18,1,1,f
6774848,Sanne,2013-06-06,1,1,f
14619885,Bas,2014-04-23,,0,f
10434311,Annemiek,2013-12-04,1,0.63,f
704550,Eva,2011-06-15,1,0,f
6798708,Jennifer,2013-06-08,,,f
18875024,Kasper,2014-07-25,0.5,1,f
5629651,My,2013-03-26,0.85,0.77,f
7225606,Thijs,2013-07-01,0.81,1,f
15708867,Sanne,2014-05-19,1,1,f
1023895,Aldo,2011-08-26,1,0.91,f
23886273,Marielle,2014-11-18,0.96,0.68,t
459028,Stefania,2011-03-23,1,0.97,f
515849,Claudia,2011-04-17,1,0.6,f
6391109,Frank,2013-05-14,1,0.89,f
3317069,Marfi,2012-08-20,0.93,0.89,f
8138008,Mick,2013-08-13,1,1,t
517215,Beheer Mijn Huis,2011-04-18,1,0.95,f
6872892,Malini,2013-06-12,1,0.42,f
3133489,Joep,2012-08-02,1,,f
10154967,Rouming,2013-11-20,0.92,0.93,f
8543234,Priscilla,2013-08-31,0.58,1,f
6227869,Natalia,2013-05-04,0.88,0.43,f
3317069,Marfi,2012-08-20,0.93,0.89,f
2064560,Har,2012-04-03,1,0.94,f
24157658,Jamie,2014-11-25,0.67,1,f
20106094,Mantas,2014-08-16,0.35,0.92,f
4160577,Ruben,2012-11-15,,,f
6404785,Tom,2013-05-15,0.68,0.75,f
3317069,Marfi,2012-08-20,0.93,0.89,f
126790,Christopher,2010-05-17,0.75,1,t
26995865,Nicoline,2015-01-31,1,1,t
5604808,Raoul,2013-03-24,,,f
35899747,Franois,2015-06-15,0.8,1,f
14739278,Astrid,2014-04-26,0.94,0.9,f
21167882,Pauline,2014-09-10,1,0.5,t
15210943,Marlette,2014-05-07,0.9,1,f
2646706,Jan,2012-06-15,0.98,0.98,f
9735009,Jouke,2013-10-31,1,1,t
3896684,Michiel,2012-10-17,1,1,f
17756079,Micky,2014-07-07,0.97,0.84,f
2614377,Nora,2012-06-12,0.72,0.98,f
1158389,Anke,2011-09-14,,,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
12058167,Julia,2014-02-08,1,0,f
11148652,Nancy,2014-01-09,,,f
27259913,Willem,2015-02-05,1,1,t
6951694,Else,2013-06-17,,,f
12688601,Tjarda,2014-03-01,0.91,0.71,f
3061043,Klaas & Wytske,2012-07-26,,,f
24822083,Gabrielle,2014-12-14,0.83,0.5,f
5114247,Noor,2013-02-17,,,f
32770956,Michel,2015-05-06,,,f
7641135,Eva,2013-07-22,,,f
2925797,Sasha,2012-07-13,0.67,1,f
3348843,Bono,2012-08-23,1,,f
10168619,Brett,2013-11-21,0.47,0.67,f
23326158,Niels,2014-11-04,1,0.72,f
35900542,Celine,2015-06-15,0.96,1,f
10711622,Esther,2013-12-19,0.43,0.91,f
40579613,Kasper,2015-08-05,1,1,f
10246849,Wes,2013-11-25,0.75,0.9,f
6849925,Jasper,2013-06-11,1,,t
19725382,Sander,2014-08-09,,,f
8543234,Priscilla,2013-08-31,0.58,1,f
11072997,Bas,2014-01-06,0.9,0.57,f
30836576,Maika,2015-04-08,0.9,0.75,f
42485002,Adam,2015-08-25,1,1,f
21377009,Esther,2014-09-15,1,1,f
8861434,Jolanda,2013-09-16,0.8,1,f
692905,Erasmo,2011-06-12,0.94,1,f
26516280,Siep & Aarnout,2015-01-22,1,1,f
12804184,Mike,2014-03-04,1,1,f
2167381,Inkea,2012-04-18,0.9,1,f
2200934,Inkrit,2012-04-23,0.8,1,f
3020043,Max,2012-07-22,1,1,f
20721649,Lily,2014-08-30,1,1,f
13178396,Nicky,2014-03-16,1,,t
8087149,Tom,2013-08-11,1,1,f
13659177,Joanna,2014-03-29,0.67,0,f
8033937,Wendy,2013-08-08,1,,f
9208240,Joost,2013-10-03,0.8,1,f
965667,Sharon,2011-08-13,1,1,f
35273076,Peggy,2015-06-08,1,,f
39158193,Daniel,2015-07-21,,,f
11468877,Annebel,2014-01-20,0.7,1,f
3104121,Damiaan,2012-07-30,1,0.75,f
8543234,Priscilla,2013-08-31,0.58,1,f
2328927,Wieke,2012-05-09,1,0.75,f
20389469,Emma & Nicole,2014-08-22,,,f
5993905,Jan En Lisanne,2013-04-19,1,0.8,f
4684281,Julie,2013-01-13,0.58,0.75,f
8633479,John,2013-09-04,0.97,0.64,f
4643479,Maartje,2013-01-09,0.8,0.58,f
14965123,Anouk,2014-05-01,1,1,f
2764651,Maurice & Dorien,2012-06-27,0.9,0.94,t
1713722,Liliana,2012-02-07,1,0.84,f
8377891,Hidde,2013-08-25,1,0.56,t
31332944,Jordie,2015-04-16,0.89,1,f
5088744,Sander,2013-02-14,1,0.86,f
9386523,Monique,2013-10-12,,,f
7491208,Anne,2013-07-15,0.9,1,f
3989215,Noa,2012-10-27,0.8,1,f
16860804,Irma,2014-06-16,0.8,1,f
22981170,Esther,2014-10-26,1,0.55,t
21096582,Steven,2014-09-08,1,1,f
17809623,Karel,2014-07-08,1,1,f
6925066,Nina,2013-06-15,0.5,1,f
13662006,Angelo,2014-03-29,1,1,f
2004112,Cia,2012-03-25,0.7,,f
39506521,Stefan,2015-07-25,1,1,f
3465856,Erik + Frederique,2012-09-04,1,1,t
957213,Carolien,2011-08-11,0.8,,f
56142,Joan,2009-11-20,1,,f
7295969,Paul,2013-07-05,,,f
10938059,Karien En Pieter,2014-01-01,1,,f
38326834,Ricardo,2015-07-13,0.96,1,f
9506642,Meeke,2013-10-18,0.9,0.81,f
4585541,Marcella,2013-01-04,0.89,0.96,f
11344902,Sten,2014-01-15,0.77,1,f
8487189,Felix,2013-08-28,1,1,f
28733600,Jenneke,2015-03-04,1,0.5,f
8543234,Priscilla,2013-08-31,0.58,1,f
41909018,Edgar,2015-08-19,0.93,1,f
14130159,Geert,2014-04-10,1,1,f
7591982,Bob,2013-07-19,0.9,0.93,t
3616184,Regina,2012-09-19,0.67,,f
21902564,Merel,2014-09-29,0.8,1,f
459028,Stefania,2011-03-23,1,0.97,f
935723,Hans & Floor,2011-08-07,0.97,0.92,f
29973892,Margarita,2015-03-25,0.9,0.67,f
871411,Merle,2011-07-26,1,0.92,f
3727499,Dylan,2012-10-01,1,1,f
14574533,Hotel Not Hotel,2014-04-22,1,0.19,f
23061368,Bob,2014-10-28,1,0.67,f
15317293,Erwin,2014-05-09,1,1,f
3409826,Cathelijne,2012-08-29,1,0.8,f
29874532,Sophie En Dax,2015-03-23,1,,f
41947772,Cristiane,2015-08-19,1,1,f
1486411,Kimo,2011-12-08,0.7,1,f
6508811,Sabine,2013-05-21,0.4,0.91,f
12378207,Tom,2014-02-19,0.93,0.84,f
17327922,Madina,2014-06-27,0.9,1,f
907405,Yahav,2011-08-02,1,0.64,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
14574533,Hotel Not Hotel,2014-04-22,1,0.19,f
11623519,Ella,2014-01-25,1,0.97,f
14221492,Caron,2014-04-13,0.9,0.81,f
7703684,Aigerim,2013-07-24,0.74,0.96,f
14289831,Hein,2014-04-14,,,f
6999042,Douwe&Niki,2013-06-19,1,1,f
33280636,Raisa,2015-05-13,1,1,f
11057292,Esther,2014-01-06,1,1,f
237840,Sjoerd,2010-09-17,,,f
8192727,Judith,2013-08-16,1,1,f
9159384,Tim,2013-10-01,0.5,,f
7982681,Thomas,2013-08-06,0.8,0.57,f
13118573,Danil,2014-03-14,,,f
25546083,Fien,2015-01-03,1,0.86,f
28563637,Rosa,2015-03-01,1,0.6,f
16730323,Michel,2014-06-13,0.94,0.73,f
647634,I.,2011-05-31,0.92,0.87,f
8338399,Barbara,2013-08-23,0.86,0.26,f
16612244,Sofiane,2014-06-10,1,0.92,f
5218587,Hocine,2013-02-25,0.9,0.64,f
24483809,Elif,2014-12-04,1,0.67,f
268824,Florentine & Lars,2010-10-23,0.66,0.61,f
3674207,James,2015-06-11,1,1,f
732783,Max Osole,2011-06-22,1,1,f
23692796,Pascha,2014-11-13,0.94,1,f
2625070,Bo,2012-06-13,1,0.88,f
40375961,Tess,2015-08-03,1,1,f
2718002,Klaas,2012-06-23,0.92,1,f
1613692,Rosanne,2012-01-16,1,0.75,f
2855561,Jolien,2012-07-07,1,0.75,f
3954901,Mina,2012-10-23,1,1,f
6787273,Olivier,2013-06-07,0.7,0.88,f
8547128,Tim,2013-08-31,0.64,1,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
2439662,Margot,2012-05-22,,,f
14872829,Sarah,2014-04-29,1,0.91,f
5351907,Mark,2013-03-06,1,0.95,f
26495721,Nancy,2015-01-21,1,0.79,f
5503177,Pauline,2013-03-17,1,0.7,f
329249,Emmett,2010-12-28,1,1,f
12991100,Sam,2014-03-10,0.6,0.92,f
5013325,Stefano,2013-02-08,0.9,0.88,f
33268360,Helen,2015-05-13,0.96,1,f
5906319,Miss M.,2013-04-13,0.91,0.97,f
26152075,Doortje,2015-01-15,0.86,0.9,f
1528413,Keren,2011-12-22,0.5,1,f
2620354,Bas,2012-06-12,0.4,0.8,f
2923773,Jacques-Yves,2012-07-13,1,1,f
3869227,Pia,2012-10-14,,,f
22411730,Andrea,2014-10-11,1,,f
19551497,Pim,2014-08-06,1,0.55,f
7278711,Vincent,2013-07-04,0.8,0.17,f
4189952,Marije,2012-11-19,1,0.8,f
32829272,Fouad,2015-05-07,0.96,1,f
18534338,Mathieu,2014-07-21,1,1,f
7759632,Nicolien,2013-07-27,1,1,f
11783151,Kristel,2014-01-30,0.82,0.89,f
14534930,Carlijn,2014-04-21,1,1,f
13313775,Daniel,2014-03-19,1,0.88,f
11680696,Maartje,2014-01-27,0.9,0.9,f
1151745,Mario,2011-09-13,1,1,t
12995038,Laura,2014-03-10,1,,f
4625634,Ash,2013-01-08,,,f
1968394,Joyce,2012-03-19,0.71,0.88,f
2396890,Esther,2012-05-17,1,0.71,t
29938864,Floor,2015-03-24,0.25,1,f
27265740,Lau,2015-02-05,1,,f
3938291,Robert,2012-10-21,1,1,f
9489931,Carien&Jeroen,2013-10-17,,1,f
23571794,Jitske,2014-11-10,1,1,f
9703677,Natasja,2013-10-29,,,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
10599949,Tim,2013-12-13,1,,f
7806871,Eileen,2013-07-29,1,0.94,f
10308497,Floor,2013-11-28,1,,f
1778815,Jochem,2012-02-20,1,1,f
7770066,Paul,2013-07-28,1,0.99,f
25745744,Jolanda,2015-01-07,0.99,0.94,f
29172336,Thom,2015-03-11,,,f
539840,Morgen,2011-04-27,0.9,0.86,f
2411547,Jossie,2012-05-19,1,0.63,f
26104858,Martin,2015-01-14,0.93,0.71,f
6673715,Valeria,2013-05-31,0.87,1,f
965667,Sharon,2011-08-13,1,1,f
